"lat","lon","rssi_1_1","rssi_1_2","rssi_1_3","rssi_2_1","rssi_2_2","rssi_2_3","rssi_3_1","rssi_3_2","rssi_3_3","delay_1","delay_2","delay_3","pontoId"
-8.05149,-34.95045,-92.2042857142857,-94.0742857142857,-91.1914285714286,-79.07,-90.7025,-89.27,-94.785,-94.73,-95.9225,4,3,4,8407
-8.04817,-34.95905,-77.3488571428571,-94.71,-90.39,-96.4233333333333,-96.488125,-100.87,-84.17,-106.544,-90.08,4,7,3,9321
-8.05554,-34.95487,-94.5885714285714,-97.1028571428571,-96.53,-95.25,-92.275,-91.4671428571429,-77.9516666666667,-66.836,-98.42,6,5,1,7098
-8.04924,-34.95302,-72.07,-86.95,-78.9457142857143,-87.76,-91.55,-86.9985714285714,-91.8966666666667,-98.268,-96.7675,3,4,4,8988
-8.05052,-34.95053,-94.4871428571429,-95.6171428571429,-94.5871428571428,-83.76,-93.7925,-85.65,-90.81,-95.348,-98.7325,3,3,4,8683
-8.04847,-34.95076,-80.2,-90.33,-79.07,-75.445,-88.335,-87.867619047619,-94.88,-98.012,-96.7925,2,4,5,9229
-8.05171,-34.95771,-88.1528571428571,-98.2785714285714,-90.05,-98.9116666666667,-99.4975,-94.3985714285714,-79.6933333333333,-95.63,-86.43,5,6,2,8315
-8.0512,-34.95903,-83.9357142857143,-95.0071428571429,-84.6371428571428,-99.26,-96.0175,-90.2742857142857,-90.1316666666667,-98.266,-78.38,5,7,2,8510
-8.05131,-34.95059,-88.5914285714286,-93.2271428571429,-90.51,-86.64,-90.58,-90.4957142857143,-92.7283333333334,-95.286,-95.9225,4,3,4,8476
-8.0491,-34.94748,-95.2871428571429,-87.8885714285714,-93.2585714285714,-85.455,-96.4925,-95.2942857142857,-92.06,-96.518,-96.3575,3,2,6,9022
-8.05258,-34.94596,-91.42,-89.72,-93.3957142857143,-49.97,-80.41,-83.6228571428571,-89.3783333333333,-84.08,-97.255,5,1,6,7897
-8.04642,-34.95331,-90.09,-90.52,-78.3671428571429,-93.84,-90.83,-90.1385714285714,-83.7116666666667,-104.266,-97.22,2,5,5,9664
-8.05244,-34.95544,-86.99,-97.0071428571429,-90.5914285714286,-98.33,-94.1125,-93.2085714285714,-62.75,-80.94,-89.4525,5,5,2,7920
-8.05446,-34.95943,-81.7657142857143,-99.4914285714286,-81.51,-95.72,-100.225,-87.0714285714286,-74.0433333333333,-88.24,-69.33,6,7,1,7491
-8.04686,-34.95385,-81.21,-86.4342857142857,-63.89,-90.12,-83.77,-91.7371428571429,-71.88,-102.828,-96.7175,2,5,4,9542
-8.05652,-34.9551,-95.2757142857143,-97.7914285714286,-92.62,-98.32,-91.8025,-90.8414285714286,-81.495,-68.106,-91.4275,6,5,1,6795
-8.0495,-34.95362,-78.4585714285714,-94.1957142857143,-75.32,-89.52,-87.65,-96.03,-92.9516666666667,-96.3006666666667,-96.2825,3,5,3,8932
-8.05138,-34.94769,-93.5428571428572,-93.7114285714286,-96.82,-78.27,-87.705,-95.03,-93.39,-99.818,-97.6,4,2,5,8452
-8.05544,-34.95564,-94.4742857142857,-98.5685714285714,-92.77,-97.0833333333333,-89.4,-92.64,-73.0316666666667,-61.414,-88.65,6,5,1,7189
-8.04739,-34.94759,-98.9614285714286,-88.95,-97.5914285714286,-90.01,-98.8375,-99.2328571428572,-99.38,-102.212,-94.4075,3,3,6,9452
-8.05447,-34.95605,-92.8761904761905,-98.7371428571429,-91.64,-101.7375,-101.5175,-95.78,-81.81,-88,-94.84,6,5,1,7487
-8.05504,-34.94989,-89.8502857142857,-85.84,-90.7325,-87.03,-82.95,-66.15,-90.8033333333333,-84.864,-96.3725,6,3,4,7387
-8.05478,-34.95365,-89.8028571428571,-95.2914285714286,-87.7642857142857,-96.5316666666667,-90.27,-90.3157142857143,-92.7,-91.83,-96.49,5,4,2,7421
-8.04853,-34.95142,-80.44,-89.1914285714286,-93.33,-90.71,-95.965,-88.5,-87.9133333333333,-98.012,-98.6525,2,4,4,9192
-8.05125,-34.95059,-88.6985714285714,-93.2271428571429,-89.8128571428571,-93.76,-94.52,-90.4957142857143,-92.7283333333334,-95.286,-95.9225,4,3,4,8496
-8.05197,-34.9474,-88.4442857142857,-90.1914285714286,-91.9185714285714,-45.64,-86.875,-65.83,-90.02,-97.146,-97.6,5,1,5,8155
-8.05562,-34.95399,-100.24,-96.1742857142857,-92.5657142857143,-100.24,-96.4125,-101.56,-79.065,-70.118,-97.41,6,5,2,7028
-8.04961,-34.95307,-83.3871428571429,-93.56,-79.5085714285714,-82.94,-94.935,-86.542619047619,-101.41,-96.186,-96.1725,3,4,4,8897
-8.05319,-34.95971,-89.4242857142857,-98.2457142857143,-87.1557142857143,-100.931666666667,-98.2575,-90.9114285714286,-80.58,-93.052,-72.04,6,7,1,7775
-8.05015,-34.95312,-83.44,-95.73,-87.51,-92.89,-92.1258333333333,-91.5740476190476,-91.42,-97.358,-97.5325,3,4,3,8782
-8.05055,-34.95351,-83.7085714285714,-94.275,-88.08,-96.34,-97.5075,-96.0571428571428,-87.5833333333333,-98.048,-96.7075,3,4,3,8667
-8.05864,-34.94923,-91.8014285714286,-93.0442857142857,-91.8728571428571,-95.9116666666667,-94.18,-82.56,-92.23,-84.34,-95.8575,7,3,4,6679
-8.05179,-34.94868,-90.64,-90.7542857142857,-90.9,-64.02,-90.5275,-84.1185714285714,-91.5933333333333,-92.182,-97.6,4,2,5,8276
-8.04857,-34.95073,-81.7495918367347,-75.32,-82.436,-82.7,-90.8225,-85.8204166666667,-92.46,-98.012,-96.7925,3,4,5,9167
-8.05099,-34.95956,-91.28,-95.0071428571429,-79.53,-99.26,-99.25,-88.9514285714286,-90.1316666666667,-102.204,-95.92,5,7,2,8569
-8.05333,-34.95399,-83.78,-96.4985714285714,-88.8928571428571,-97.29,-95.11,-94.7928571428571,-94.57,-96.198,-96.55,5,4,2,7758
-8.05434,-34.95946,-83.0242857142857,-99.4914285714286,-83.6242857142857,-95.72,-100.225,-88.2328571428571,-82.62,-88.948,-66.52,6,7,1,7541
-8.04778,-34.94763,-94.4114285714286,-81.3428571428571,-86.51,-89.26,-98.25,-97.09,-104.68,-99.58,-94.4075,3,3,6,9409
-8.05511,-34.9531,-89.9242857142857,-94.5757142857143,-94.5728571428571,-95.98,-96.1125,-81.4,-81.0433333333333,-81.83,-97.5125,6,4,2,7372
-8.05577,-34.95885,-88.7314285714286,-99.5742857142857,-81.26,-94.765,-99.065,-88.7,-87.24,-85.38,-81.96,7,7,0,6954
-8.05481,-34.9593,-82.78,-100.307142857143,-79.1785714285714,-95.72,-100.225,-82.6042857142857,-73.335,-89.368,-56.16,6,7,1,7416
-8.05186,-34.9461,-91.1142857142857,-88.77,-93.5371428571429,-36.96,-75.165,-69.4,-90.655,-91.772,-97.6,5,1,6,8240
-8.05459,-34.95773,-88.5857142857143,-99.5742857142857,-91.64,-100.090833333333,-100.225,-92.1614285714286,-63.55,-79.75,-72.33,6,6,0,7457
-8.0468,-34.95059,-75.51,-70.51,-68.01,-93.405,-94.7625,-89.7132142857143,-90,-99.034,-94.4075,2,4,5,9549
-8.05557,-34.95479,-94.6514285714286,-97.3557142857143,-94.9885714285714,-95.0083333333333,-93.81,-90.8485714285714,-75.3566666666667,-64.8,-94.535,6,5,1,7071
-8.05576,-34.9589,-86.3442857142857,-99.5742857142857,-85.6771428571429,-94.765,-100.225,-84.6542857142857,-87.24,-85.38,-73.08,7,7,1,6960
-8.05198,-34.95707,-88.1528571428571,-101.01,-90.05,-101.13,-98.52,-93.4214285714286,-67.8783333333333,-95.63,-89.54,5,6,2,8141
-8.0542,-34.95713,-89.9357142857143,-99.4185714285714,-90.2728571428571,-103.375833333333,-101.565,-95.78,-66.046,-88.874,-87.1275,6,6,1,7574
-8.05459,-34.95364,-93.67,-95.3957142857143,-89.3385714285714,-92.7766666666667,-88.8325,-90.5571428571428,-90.9433333333333,-76.89,-95.25,5,4,2,7459
-8.04875,-34.95969,-73.14,-88.4828571428571,-67.01,-91.1533333333333,-88.27,-93.7042857142857,-83.615,-104.362,-80.52,4,7,3,9097
-8.04856,-34.95106,-73.39,-90.25,-79.01,-84.4542857142857,-91.9475,-87.4442857142857,-88.68,-98.012,-98.7325,2,4,5,9171
-8.05547,-34.95549,-94.5971428571429,-97.3871428571429,-94.9385714285714,-98.165,-87.0725,-93.0728571428571,-73.0316666666667,-65.4916666666667,-90.66,6,5,1,7158
-8.05436,-34.95942,-82.6342857142857,-99.4914285714286,-92.54,-95.72,-100.225,-88.2328571428571,-74.0433333333333,-88.948,-63.35,6,7,1,7536
-8.04978,-34.95468,-80.295,-99.04,-79.76,-99.9716666666666,-95.34,-92.5871428571429,-80.6172222222222,-99.9346666666667,-99.175,3,5,3,8857
-8.05527,-34.95621,-93.21,-98.7371428571429,-78.89,-96.4316666666667,-93.49,-93.4514285714286,-91.31,-75.2824,-94.97,6,6,1,7292
-8.04907,-34.95975,-82.38,-75.64,-76.69,-86.26,-92.46,-91.9928571428571,-84.0633333333333,-104.362,-82.02,5,7,3,9026
-8.04801,-34.9507,-81.9,-79.0114285714286,-71.01,-81.26,-93.09,-88.9157142857143,-86.37,-98.012,-94.4075,2,4,5,9376
-8.05241,-34.94842,-87.7614285714286,-86.9728571428572,-89.5042857142857,-56.83,-79.275,-82.9685714285714,-85.69,-93.336,-97.255,5,2,5,7928
-8.04781,-34.95068,-82.7014285714286,-85.07,-87.3571428571429,-88.27,-92.5125,-90.5414285714286,-86.005,-98.098,-94.4075,2,4,5,9406
-8.04938,-34.95979,-87.1585714285714,-93.3328571428572,-80.0285714285714,-96.46,-95.7775,-93.2542857142857,-82.5833333333333,-102.688,-85.52,5,7,3,8958
-8.0519,-34.95314,-73.82,-92.6014285714286,-80.63,-88.2,-86.315,-94.7414285714286,-87.7583333333333,-92.06,-95.605,4,4,3,8206
-8.04798,-34.95069,-70.14,-81.3785714285714,-81.32,-87.52,-89.8225,-88.9157142857143,-84.18,-98.012,-94.4075,2,4,5,9382
-8.05514,-34.9533,-88.28,-95.5728571428572,-92.05,-93.15,-82.14,-91.3485714285714,-90.12,-78.13,-96.47,6,4,2,7356
-8.05071,-34.95971,-89.3114285714286,-95.1142857142857,-98.98,-99.26,-93.9625,-97.47,-89.1316666666667,-102.688,-89.02,5,7,2,8622
-8.04847,-34.95197,-77.32,-91.8142857142857,-79,-86.26,-90.025,-89.2,-89.1866666666667,-98.012,-97.755,2,4,4,9228
-8.05497,-34.95929,-77.45,-100.288571428571,-84.01,-95.72,-100.225,-82.7714285714286,-81.2233333333333,-89.368,-61.21,6,7,1,7397
-8.05256,-34.94652,-91.0428571428572,-90.0457142857143,-91.2342857142857,-54.84,-81.67,-72.53,-90.5916666666667,-90.526,-97.255,5,1,6,7898
-8.05286,-34.9465,-92.1857142857143,-90.0457142857143,-90.0728571428571,-57.17,-78.995,-79.6628571428571,-90.685,-88.09,-97.255,5,1,5,7827
-8.05186,-34.95982,-82.45,-95.6842857142857,-87.1685714285714,-99.26,-98.2575,-87.58,-88.77,-99.194,-86.08,5,7,2,8232
-8.05632,-34.95687,-90.7485714285715,-99.7814285714286,-98.36,-100.575,-92.505,-95.2785714285714,-88.0633333333333,-71.56,-97.18,7,6,1,6835
-8.05451,-34.94958,-89.826,-89.05,-90.7325,-85.04,-82.92,-81.86,-91.7533333333333,-88.486,-96.3725,5,2,4,7475
-8.04862,-34.94696,-97.2571428571429,-89.09,-99.2121428571429,-79.83,-93.97,-96.1673214285714,-95.915,-101.01,-96.56,3,2,6,9142
-8.04999,-34.95953,-82.6028571428571,-102.57,-94.96,-98.7733333333333,-97.725,-93.47,-85.4,-102.688,-84.46,5,7,3,8814
-8.05223,-34.94801,-86.2271428571429,-87.7057142857143,-87.8857142857143,-62.83,-75.015,-86.03,-84.38,-90.792,-97.6,5,2,5,7996
-8.04986,-34.9547,-74.14,-100.43,-81.6866666666667,-100.78,-92.9,-92.9875,-80.6172222222222,-99.9346666666667,-97.4075,3,5,3,8837
-8.05193,-34.94776,-91.6371428571428,-94.48,-89.1371428571429,-53.14,-68.9525,-79.0657142857143,-88.85,-97.34,-97.6,4,2,5,8186
-8.05159,-34.95327,-83.9557142857143,-91.2642857142857,-87.59,-84.7,-85.2025,-86.8142857142857,-93.69,-96.096,-95.605,4,4,3,8370
-8.05604,-34.95065,-94.66,-91.0842857142857,-91.9266666666666,-90.84,-82.5725,-82.21,-92.5433333333333,-93.568,-96.3725,6,3,3,6895
-8.05537,-34.95069,-91.4642857142857,-92.1657142857143,-91.6666666666667,-88.87,-75.65,-75.15,-96.71,-85.88,-96.3725,6,3,3,7243
-8.05402,-34.95589,-91.177619047619,-97.3328571428572,-92.3671428571429,-102.270833333333,-102.0075,-96.35,-81.3,-83.062,-90.47,5,5,1,7612
-8.04996,-34.94761,-96.5914285714286,-85.2121428571429,-89.51,-80.75,-92.7425,-96.7742857142857,-91.2466666666667,-95.518,-98.9125,4,2,5,8821
-8.05572,-34.95499,-93.8242857142857,-97.7914285714286,-94.49,-96.455,-92.6075,-91.1971428571429,-77.12,-76.532,-92.615,6,5,1,6970
-8.05225,-34.94712,-90.1785714285714,-91.5428571428571,-90.0071428571429,-57.78,-76.115,-80.7114285714286,-91.33,-95.512,-97.6,5,1,5,7974
-8.05579,-34.95879,-88.7314285714286,-99.5742857142857,-83.26,-94.765,-99.065,-78.95,-87.24,-85.38,-70.08,7,7,0,6950
-8.04935,-34.95453,-75.58,-96.7192857142857,-79.6928571428572,-99.6333333333333,-94.72,-92.7642857142857,-80.635,-99.9346666666667,-96.67,3,5,3,8963
-8.05451,-34.95365,-93.29,-96.6671428571428,-87.82,-92.8483333333333,-88.8325,-91.28,-92.1233333333333,-80.98,-95.5475,5,4,2,7474
-8.0515,-34.95516,-84.3042857142857,-99.2514285714286,-86.6014285714286,-94.3816666666667,-92.5975,-90.24,-70.6783333333333,-93.38,-94.22,4,5,2,8404
-8.05192,-34.94748,-91.4014285714286,-90.72,-91.7928571428571,-51.47,-90.1275,-76.1071428571429,-90.02,-97.146,-97.6,5,1,5,8195
-8.0551,-34.95306,-89.9242857142857,-95.4357142857143,-94.5728571428571,-95.27,-98.91,-90.3614285714286,-81.0433333333333,-81.83,-99.24,6,4,2,7379
-8.05919,-34.94739,-90.7920238095238,-88.197012987013,-89.55,-94.55,-75.5055,-79.1682142857143,-91.7869444444444,-91.6292727272727,-95.8575,8,3,5,6645
-8.05636,-34.95508,-94.7514285714286,-97.7914285714286,-94.1414285714286,-100.12,-91.8025,-90.8414285714286,-81.495,-68.544,-93.0075,6,5,1,6829
-8.0476,-34.94758,-95.46,-83.6928571428572,-97.27,-90.01,-98.8375,-96.8157142857143,-99.815,-100.936,-94.4075,3,3,6,9428
-8.05412,-34.95356,-96.22,-96.6671428571429,-89.81,-99.6,-90.5525,-89.6957142857143,-91.3166666666667,-83.97,-95.455,5,4,2,7597
-8.04744,-34.95064,-79.95,-79.8742857142857,-83.32,-89.71,-92.1975,-90.6114285714286,-92.69,-99.034,-94.4075,2,4,5,9445
-8.05539,-34.95047,-91.3957142857143,-91.97,-91.6666666666667,-81.96,-89.72,-82.52,-88.9008333333333,-85.332,-96.3725,6,3,4,7227
-8.05572,-34.94654,-83.8542857142857,-80.7485714285714,-86.8628571428571,-76.98,-89.68,-76.73,-85.59,-88.242,-97.255,6,2,5,6972
-8.05551,-34.95558,-95.2542857142857,-98.5685714285714,-94.2571428571429,-97.41,-89.4,-92.64,-73.0316666666667,-67.32,-85.29,6,5,1,7126
-8.05343,-34.95968,-85.03,-99.6357142857143,-85.8342857142857,-98.2483333333333,-98.5225,-90.6057142857143,-81.955,-93.052,-69.79,6,7,1,7732
-8.05548,-34.95372,-86.52,-96.38,-92.5485714285714,-92.71,-90.1225,-93.4,-77.7066666666667,-79.39,-90.945,6,4,2,7152
-8.04898,-34.95705,-69.83,-94.2814285714286,-73.51,-98.4616666666667,-88.08,-94.6985714285714,-89.895,-102.228666666667,-92.84,4,6,3,9046
-8.05556,-34.95494,-94.5885714285714,-97.1028571428571,-94.0585714285714,-96.1283333333333,-92.275,-90.4114285714286,-77.9516666666667,-73.19,-94.7525,6,5,1,7081
-8.04974,-34.95468,-77.45,-98.5492857142857,-80.4280952380952,-99.9716666666666,-97.66,-95.4,-80.885,-99.9346666666667,-97.6,3,5,3,8869
-8.04767,-34.95406,-88.97,-86.1371428571429,-65.83,-92.575,-86.16,-91.6621428571429,-81,-102.828,-97.8275,2,5,4,9420
-8.05461,-34.95364,-90.3614285714286,-95.3957142857143,-89.30625,-90.84,-88.8325,-91.03,-97.21,-80.492,-97.68,5,4,2,7453
-8.05216,-34.94813,-85.6971428571429,-86.05,-87.8857142857143,-64.03,-77.53375,-85.8157142857143,-92.83,-90.704,-97.6,5,2,5,8037
-8.0486,-34.94559,-98.71,-89.3204761904762,-98.1292857142857,-62.64,-84.73,-80.71,-91.31,-90.834,-96.56,4,2,7,9151
-8.05911,-34.94765,-90.7920238095238,-90.6998701298701,-89.2058095238095,-91.8,-73.595,-78.5596428571429,-95.1,-94.85,-95.8575,8,3,5,6650
-8.04984,-34.95309,-89.8214285714286,-95.3185714285714,-85.62,-95.77,-90.3708333333333,-87.6954761904762,-91.8966666666667,-97.358,-95.28,3,4,3,8844
-8.05651,-34.94655,-88.7857142857143,-83.9114285714286,-89.8128571428572,-84.29,-71.2075,-65.5714285714286,-84.59,-88.744,-97.255,7,2,5,6796
-8.05555,-34.95468,-92.6928571428572,-97.1142857142857,-96.86,-94.6533333333333,-92.7275,-90.6785714285714,-74.105,-69.134,-93.295,6,5,2,7093
-8.05374,-34.9535,-87.21,-96.7571428571429,-89.33,-98.03,-97.655,-94.6285714285714,-92.9683333333333,-92.346,-96.145,5,4,2,7663
-8.04861,-34.95836,-79.83,-92.65,-86.5,-98.0933333333333,-95.165,-95.6771428571429,-85.1183333333333,-106.544,-86.46,4,7,3,9143
-8.05148,-34.95984,-83.11,-95.7014285714286,-83.01,-99.26,-98.405,-92.1503571428571,-84.87,-99.194,-88.08,5,7,2,8410
-8.05613,-34.95748,-91.1885714285714,-99.2842857142857,-92.6014285714286,-99.4283333333333,-92.8475,-99.44,-90.0833333333333,-74.904,-70.6,7,6,0,6878
-8.05348,-34.9465,-85.99,-86.7114285714286,-84.4657142857143,-65.92,-70.9175,-91.99,-90.685,-86.816,-97.255,5,1,5,7724
-8.05869,-34.94907,-89.87,-93.0442857142857,-95.05,-95.505,-73.86,-82.56,-92.23,-84.967,-95.8575,7,3,4,6669
-8.05541,-34.95604,-88.78,-98.5685714285714,-91.4285714285714,-98.81,-93.725,-91.41,-85.0616666666667,-75.2244,-94.86,6,5,1,7207
-8.05285,-34.95346,-89.18,-102.27,-89.7514285714286,-102.02,-100.9,-97.1385714285714,-102.13,-99.576,-97.765,5,4,2,7836
-8.05525,-34.95369,-89.5985714285714,-96.14,-88.03,-86.22,-92.73,-93.8471428571429,-82.075,-80.47,-97.3875,6,4,2,7300
-8.05562,-34.95389,-95.44,-96.1742857142857,-91.8085714285714,-101.27,-94.97,-94.8442857142857,-77.5566666666667,-71.778,-92.35,6,5,2,7030
-8.04925,-34.9504,-86.52,-99.54,-88.5585714285714,-81.07,-96.3125,-94.3428571428572,-95.79,-97.346,-96.7925,3,3,5,8986
-8.05478,-34.94973,-89.2288571428572,-90.9964285714286,-90.7325,-92.78,-86.8170833333333,-83.4814285714286,-98.34,-87.994,-96.3725,5,3,4,7422
-8.05654,-34.95608,-92.3471428571429,-99.0457142857143,-92.73,-100.351666666667,-90.19,-93.8785714285714,-85.83,-73.19,-85.14,6,6,1,6792
-8.05601,-34.95641,-89.1371428571429,-99.1157142857143,-90.0642857142857,-99.7966666666667,-92.505,-94.3,-82.765,-76.27,-89.91,6,6,1,6900
-8.05367,-34.94836,-86.4485714285714,-89.7328571428571,-92.0857142857143,-80.83,-82.0125,-80.4185714285714,-91.2483333333333,-94.64,-97.255,5,2,5,7679
-8.05216,-34.94812,-85.6971428571429,-85.03,-87.8857142857143,-57.22,-75.21,-77.78,-90.1916666666667,-90.792,-97.6,5,2,5,8038
-8.04846,-34.95278,-72.1871428571429,-89.77,-78.07,-81.2,-85.4375,-92.4,-88.76,-100.104,-96.8925,2,4,4,9234
-8.05878,-34.94879,-88.99,-93.0442857142857,-89.2357142857143,-95.8983333333333,-78.2225,-80.9942857142857,-92.21,-87.069,-95.8575,7,3,5,6664
-8.0518,-34.94849,-86.4614285714286,-92.1514285714286,-91.1785714285714,-71.09,-86.96,-81.8642857142857,-90.1666666666667,-91.412,-97.6,4,2,5,8270
-8.05126,-34.95885,-83.9357142857143,-95.0071428571429,-84.6371428571428,-99.26,-96.0175,-91.0714285714286,-90.1316666666667,-98.266,-78.38,5,7,2,8491
-8.05032,-34.95314,-86.7871428571429,-94.26,-80.25,-93.4633333333333,-95.135,-94.57,-90.965,-96.142,-99.48,3,4,3,8753
-8.04917,-34.9564,-80.83,-94.9071428571429,-78.89,-98.6366666666667,-96.84,-94.6814285714286,-89.895,-102.228666666667,-96.85,3,6,3,9004
-8.05216,-34.94802,-86.2271428571429,-88.03,-87.8857142857143,-54.09,-77.9275,-69.41,-90.57,-90.792,-97.6,5,2,5,8042
-8.05247,-34.94664,-91.07,-89.4314285714286,-89.3342857142857,-51.78,-74.35,-83.1714285714286,-90.6333333333333,-91.054,-97.255,5,1,5,7917
-8.05605,-34.95776,-91.1885714285714,-99.2842857142857,-91.3728571428571,-95.9383333333333,-92.8475,-92.9342857142857,-89.135,-80.462,-66.79,7,6,0,6894
-8.05216,-34.94752,-88.98,-89.2428571428571,-91.95,-54.33,-77.21,-73.1971428571429,-87.8933333333333,-96.138,-97.6,5,1,5,8043
-8.05537,-34.95071,-91.4642857142857,-92.1657142857143,-90.2952380952381,-80.58,-74.46,-80.7485714285714,-86.2308333333333,-88.26,-96.3725,6,3,3,7241
-8.0514,-34.95095,-86.8085714285714,-92.22,-91.3028571428571,-84.47,-91.4675,-90.4957142857143,-92.2533333333333,-95.286,-95.1975,4,3,4,8445
-8.05183,-34.94643,-90.7028571428571,-93.1785714285714,-94.0914285714286,-48.09,-80.97,-86.1114285714286,-91.2083333333333,-92.3,-97.6,5,1,6,8255
-8.05453,-34.95364,-94.42,-95.3957142857143,-88.57,-92.3883333333333,-92.73,-85.03,-90.9433333333333,-82.58,-95.5475,5,4,2,7470
-8.05524,-34.95172,-90.4,-93.55,-90.6842857142857,-90.175,-85.33,-90.7,-94.9466666666667,-77.434,-96.7,6,4,3,7306
-8.04913,-34.95653,-82.45,-94.6128571428571,-79.64,-98.6366666666667,-97.41,-94.6814285714286,-89.895,-102.228666666667,-89.08,3,6,3,9014
-8.05546,-34.95606,-81.45,-98.5685714285714,-85.76,-96.1066666666667,-93.725,-89.08,-86.7683333333333,-75.2244,-88.33,6,6,1,7167
-8.04756,-34.94535,-89.6328571428571,-89.5514285714286,-91.7235714285714,-76.08,-90.9375,-78.02,-87.8358333333333,-81.828,-96.92,4,3,7,9433
-8.05526,-34.95154,-91.7171428571429,-93.55,-90.6842857142857,-91.8775,-84.895,-86.7314285714286,-90.2183333333333,-73.76,-96.7,6,3,3,7299
-8.05285,-34.9556,-94.71,-96.3728571428572,-87.9707142857143,-100.05,-96.1425,-94.3771428571429,-60.47,-88.466,-84.58,5,5,2,7830
-8.05538,-34.95629,-89.25,-98.7371428571429,-92.4,-96.4316666666667,-93.13,-93.8814285714286,-87.905,-74.0864,-96.48,6,6,1,7229
-8.04862,-34.95081,-81.19,-87.5314285714286,-84.76,-81.47,-90.8225,-89.33,-92.46,-98.012,-96.7925,3,4,5,9141
-8.05191,-34.94756,-92.24,-93.5457142857143,-92.6671428571429,-58.09,-88.47,-73.97,-88.0066666666667,-97.146,-97.6,5,1,5,8203
-8.05057,-34.95335,-84.45,-94.02,-82.2885714285714,-94.7333333333333,-95.135,-93.2114285714286,-90.965,-95.39,-98.2875,3,4,3,8657
-8.05581,-34.95861,-85.47,-99.5742857142857,-87.8271428571429,-95.8766666666667,-95.8825,-85.2785714285714,-87.24,-85.39,-59.91,7,7,0,6945
-8.0554,-34.9561,-88.992380952381,-98.5685714285714,-92.6,-96.1066666666667,-93.49,-92.61,-88.5316666666667,-76.4484,-92.4425,6,6,1,7217
-8.05542,-34.95796,-89.0014285714286,-99.5742857142857,-86.7,-97.4416666666667,-100.225,-90.7428571428571,-85.56,-89.988,-66.58,6,6,0,7201
-8.0561,-34.95644,-93.29,-99.1157142857143,-86.47,-100.575,-92.505,-94.3,-84.4966666666667,-74.684,-94.17,6,6,1,6884
-8.05426,-34.95596,-90.8004761904762,-97.3871428571429,-91.59,-101.954166666667,-101.5175,-95.8157142857143,-81.195,-81.3505714285714,-84.65,5,5,1,7562
-8.05503,-34.94653,-83.6028571428571,-83.3164285714286,-85.0471428571429,-65.67,-70.955,-67.7228571428572,-86.9,-91.026,-97.255,6,1,5,7389
-8.05284,-34.95384,-95.73,-96.6885714285714,-88.9332142857143,-100.57,-102.53,-95.9528571428571,-98.4983333333333,-99.518,-97.765,5,4,2,7840
-8.05638,-34.95657,-91.1428571428571,-99.1157142857143,-90.77,-100.575,-92.505,-95.2514285714286,-86.4333333333333,-78.14,-87.54,6,6,1,6820
-8.05543,-34.95053,-91.4642857142857,-91.97,-91.6666666666667,-86.34,-83.4025,-81.2314285714286,-89.4841666666667,-85.332,-96.3725,6,3,3,7198
-8.05617,-34.95082,-91.2185714285714,-91.1371428571429,-92.2171428571429,-95.35,-85.5925,-77.8614285714286,-92.96,-90.518,-96.3725,6,3,3,6872
-8.05665,-34.95571,-95.4914285714286,-99.0457142857143,-95.07,-99.0533333333333,-91.565,-93.0971428571429,-86.9683333333333,-57.94,-85.53,6,5,1,6772
-8.04778,-34.95067,-80.51,-79.32,-90.02,-85.08,-92.5125,-90.5414285714286,-86.005,-98.098,-94.4075,2,4,5,9408
-8.04757,-34.95066,-87.21,-75.76,-74.76,-85.08,-92.5125,-92.8828571428571,-87.2983333333333,-98.098,-94.4075,2,4,5,9431
-8.04651,-34.94512,-89.2671428571429,-86.4993142857143,-92.2535714285714,-94.4,-90.9375,-81.9026587301587,-87.0581666666667,-78.7645,-96.92,4,3,7,9583
-8.05582,-34.95636,-89.8157142857143,-99.1157142857143,-89.9857142857143,-96.235,-92.505,-92.2357142857143,-78.95,-81.64,-91.54,6,6,1,6943
-8.04956,-34.955,-80.8892857142857,-97.615,-81.01,-99.55,-102.07,-93.7371428571429,-80.885,-99.9346666666667,-101.88,3,5,3,8906
-8.05202,-34.95101,-85.9157142857143,-93.1328571428571,-82.44,-77.75,-89.2125,-87.39,-93.7266666666667,-95.396,-95.605,4,3,4,8116
