p_lat,p_lon,o_lat,o_lon,dist
-8.051348,-34.95056783333333,-8.05142,-34.95077,0.023664671677270675
-8.051317,-34.950312999999994,-8.05152,-34.950109999999995,0.03169792540215178
-8.054234,-34.957634,-8.0541,-34.95758,0.015970570715670544
-8.0566452,-34.954386199999995,-8.05697,-34.9547,0.04986780667587229
-8.052467,-34.955662999999994,-8.05235,-34.95541,0.030743717267737256
-8.046857000000001,-34.950424,-8.04643,-34.950520000000004,0.048395619178278206
-8.052221000000001,-34.947981,-8.05223,-34.947990000000004,0.0014053253833483357
-8.055140000000002,-34.95276199999999,-8.05515,-34.95272,0.004759862025650996
-8.05278175,-34.953411249999995,-8.052810000000001,-34.95342,0.0032698260237568506
-8.054189,-34.957567999999995,-8.054110000000001,-34.95751,0.010826382856515769
-8.047889999999999,-34.947621999999996,-8.048010000000001,-34.94765,0.01362569461659075
-8.046420999999999,-34.952444,-8.04642,-34.952729999999995,0.031526196592823276
-8.049131,-34.956520000000005,-8.04932,-34.955859999999994,0.07569509410685356
-8.053664,-34.94647199999999,-8.05433,-34.946509999999996,0.07377599019193241
-8.047392,-34.947571499999995,-8.04701,-34.94758,0.04225807530181162
-8.051281,-34.950297,-8.05158,-34.94996,0.04973359440564951
-8.05235675,-34.948368,-8.05233,-34.94834,0.004275320475920577
-8.0555185,-34.953723,-8.055589999999999,-34.95374,0.008126615810758816
-8.054458,-34.959069,-8.0537,-34.95964,0.10482982920319872
